area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Clare,county,2.8532118670104074,0.32025620496396434,264.2752751925747,2021Q1,2.209538471761269,57.710576886575794,81.27097303548297,56.03452766317576,Watchlist,Supply gap,"Clare is classified as Watchlist with an overall score of 56.0. The dominant driver is supply gap, supported by population score 2.2, rent score 57.7, and supply gap score 81.3.",8085,-8.86684005297095,62.96322336306199,2.9535446340060143,0.7464614664267797,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,0.4294974765599168,1.4460511679644017,355.3763050099082,2021Q1,97.37497533677784,22.67356609159814,66.02214341090897,54.95327886835841,Watchlist,Population growth,"Laois is classified as Watchlist with an overall score of 55.0. The dominant driver is population growth, supported by population score 97.4, rent score 22.7, and supply gap score 66.0.",8085,10.285544438796393,50.61391662141497,1.7766759418224285,0.5287368722586614,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,2.9695340666195857,0.5090398455327325,353.9510603998065,2021Q1,18.167753082895665,59.39212079268133,66.26070616125723,53.89468139815456,Watchlist,Supply gap,"Cork is classified as Watchlist with an overall score of 53.9. The dominant driver is supply gap, supported by population score 18.2, rent score 59.4, and supply gap score 66.3.",8085,-16.649001586575864,65.24665468035646,3.243014654809247,1.4127446962519596,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,2.558049863163146,1.0181818181818223,455.9070159140132,2021Q1,61.20642339665521,53.443739855030344,49.194938650570165,53.29675608157125,Watchlist,Population growth,"Louth is classified as Watchlist with an overall score of 53.3. The dominant driver is population growth, supported by population score 61.2, rent score 53.4, and supply gap score 49.2.",8085,-15.672019089815656,65.37996484868022,3.7655465232960164,1.7567709738332828,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,2.09265289147216,0.29411764705882076,264.6747112625728,2021Q1,0.0,46.71600048716853,81.2041139386152,51.1680457703135,Watchlist,Supply gap,"Limerick is classified as Watchlist with an overall score of 51.2. The dominant driver is supply gap, supported by population score 0.0, rent score 46.7, and supply gap score 81.2.",8085,-16.527201899242996,62.15000211129691,2.9758297300679244,0.7037815126050372,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,-1.138965333826695,1.4381591562799616,312.101733565413,2021Q1,96.70784964837371,0.0,73.26560233071152,48.64781086195936,Watchlist,Population growth,"Kilkenny is classified as Watchlist with an overall score of 48.6. The dominant driver is population growth, supported by population score 96.7, rent score 0.0, and supply gap score 73.3.",8085,-6.127443657287678,48.47595701658901,-0.5044560550578056,1.2324786833473933,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,0.8326980931155445,0.8577052868391323,492.1046579479525,2021Q1,47.64105873104363,28.50220019570784,43.13604252948772,38.18350883628695,Stable,Population growth,"Dublin is classified as Stable with an overall score of 38.2. The dominant driver is population growth, supported by population score 47.6, rent score 28.5, and supply gap score 43.1.",8085,-17.197165434676464,50.1255164597424,1.8529316905165882,1.4797966391247175,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,2.979827769258,0.9929664873810532,722.2020624357248,2021Q1,59.07492694284653,59.54092568977788,4.621482099972809,37.47994850446958,Stable,Affordability,"Kildare is classified as Stable with an overall score of 37.5. The dominant driver is affordability, supported by population score 59.1, rent score 59.5, and supply gap score 4.6.",8085,-19.0396647499579,52.49784946282226,4.509268040937657,1.8648942000363011,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,2.424617366396032,1.1731581417175034,749.8121668801606,2021Q1,74.30684578058579,51.51485093641431,0.0,35.46730953068288,Stable,Population growth,"Meath is classified as Stable with an overall score of 35.5. The dominant driver is population growth, supported by population score 74.3, rent score 51.5, and supply gap score 0.0.",8085,-13.76182898218908,42.99790929859043,2.9526645363948916,1.8745065934073366,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,3.9945754336967614,2.0598006644518234,634.1152387415871,2020Q4,95.06987992463645,82.13405086640209,83.411945521664,85.23237454015373,Critical,Population growth,"Kerry is classified as Critical with an overall score of 85.2. The dominant driver is population growth, supported by population score 95.1, rent score 82.1, and supply gap score 83.4.",8084,-1.7351005738388352,86.28934489449125,5.103364824098373,2.0598006644518234,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,4.026340834433429,1.488095238095238,515.737674968521,2020Q4,65.6287787182588,82.45841331420914,91.27019126389004,82.61719757489143,Critical,Supply gap,"Roscommon is classified as Critical with an overall score of 82.6. The dominant driver is supply gap, supported by population score 65.6, rent score 82.5, and supply gap score 91.3.",8084,0.8530990881494489,76.72324416598649,3.9864108659979807,1.488095238095238,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Mayo,county,3.904466782556125,1.777777777777782,662.2428937225488,2020Q4,80.54655380894829,81.21393457714562,81.54475026989589,81.21278470060626,Critical,Supply gap,"Mayo is classified as Critical with an overall score of 81.2. The dominant driver is supply gap, supported by population score 80.5, rent score 81.2, and supply gap score 81.5.",8084,-0.07769028890581353,75.68741210915358,3.9659079342940498,1.777777777777782,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,3.1530031703750847,1.0161386730424318,440.3464121581442,2020Q4,41.32444233075097,73.54059909160894,96.27488177362568,76.19108081224405,High pressure,Supply gap,"Tipperary is classified as High pressure with an overall score of 76.2. The dominant driver is supply gap, supported by population score 41.3, rent score 73.5, and supply gap score 96.3.",8084,-1.3606226146309695,75.50035468778125,4.140468061571654,1.0161386730424318,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,5.744220121627047,0.4836759371221178,661.9300348113097,2020Q4,13.90422105218459,100.0,81.56551875109116,75.40705171087339,High pressure,Affordability,"Offaly is classified as High pressure with an overall score of 75.4. The dominant driver is affordability, supported by population score 13.9, rent score 100.0, and supply gap score 81.6.",8084,0.0,75.40705171087339,6.316559134397098,0.4836759371221178,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,3.2342058380156318,1.5999999999999954,783.4995234831445,2020Q4,71.39153567110019,74.36977471771542,73.4953837838652,73.42437053485227,High pressure,Affordability,"Galway is classified as High pressure with an overall score of 73.4. The dominant driver is affordability, supported by population score 71.4, rent score 74.4, and supply gap score 73.5.",8084,-1.0828741989716661,72.62870864775157,4.184560599351732,1.5999999999999954,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Leitrim,county,3.5604044704630007,0.2985074626865714,384.2307809002291,2020Q4,4.3686043783501605,77.70064996053276,100.0,71.95398085988313,High pressure,Supply gap,"Leitrim is classified as High pressure with an overall score of 72.0. The dominant driver is supply gap, supported by population score 4.4, rent score 77.7, and supply gap score 100.0.",8084,0.10115656163938525,69.21675529470457,4.122006400936619,0.2985074626865714,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,4.990793066226418,0.23255813953488702,613.7955813929817,2020Q4,0.972413599167642,92.30661542853755,84.76082326296705,71.02145819643538,High pressure,Affordability,"Longford is classified as High pressure with an overall score of 71.0. The dominant driver is affordability, supported by population score 1.0, rent score 92.3, and supply gap score 84.8.",8084,0.815142100936967,71.81777767199834,5.819908650156517,0.23255813953488702,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,4.539845270302338,1.0101010101010124,855.0827136346552,2020Q4,41.013520940969634,87.70190314640092,68.74348417304508,70.78085911597233,High pressure,Affordability,"Carlow is classified as High pressure with an overall score of 70.8. The dominant driver is affordability, supported by population score 41.0, rent score 87.7, and supply gap score 68.7.",8084,0.1595363731610746,70.85760468752682,5.354956078247594,1.0101010101010124,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,2.950022925263647,1.713979646491702,892.48358172478,2020Q4,77.26114290784602,71.46792984664583,66.26070616125723,70.54368298473042,High pressure,Population growth,"Cork is classified as High pressure with an overall score of 70.5. The dominant driver is population growth, supported by population score 77.3, rent score 71.5, and supply gap score 66.3.",8084,-1.9549803069655098,67.13335970101672,3.560656192422659,1.713979646491702,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,3.5070101949082915,2.0029673590504364,1149.5643664318775,2020Q4,92.14313650210408,77.15543102684505,49.194938650570165,68.96877517138691,High pressure,Population growth,"Louth is classified as High pressure with an overall score of 69.0. The dominant driver is population growth, supported by population score 92.1, rent score 77.2, and supply gap score 49.2.",8084,-3.6800087914494526,68.60240289983328,4.519804659991428,2.0029673590504364,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,4.903202754498788,2.1094264996704135,1414.2363832266456,2020Q4,97.62546042075414,91.4122143740166,31.625243154462254,68.74007509554237,High pressure,Population growth,"Wicklow is classified as High pressure with an overall score of 68.7. The dominant driver is population growth, supported by population score 97.6, rent score 91.4, and supply gap score 31.6.",8084,2.1845963847461007,58.12161827750762,3.9277261539295254,2.1094264996704135,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2020Q4,2026-04-13T02:26:13+00:00,verified-composite,local
